repository,path,category,subsystem,audit_status,audit_method,relevant_findings,changes_required
server,worker/app/main.py,first-party-text,background-worker,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",Baseline worker did not periodically reconcile stale firmware deployments.,"Run bounded, idempotent lifecycle reconciliation independently of dashboard traffic."
server,worker/app/polling.py,first-party-text,background-worker,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
server,worker/app/rate_sync.py,first-party-text,background-worker,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
server,worker/app/tasks.py,first-party-text,background-worker,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,.gitattributes,first-party-text,headless-firmware-runtime,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,.github/workflows/build.yml,first-party-text,headless-firmware-runtime,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,.gitignore,first-party-text,headless-firmware-runtime,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,.idf-version,first-party-text,headless-firmware-runtime,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,CMakeLists.txt,documentation,headless-firmware-runtime,inventory-reviewed; final subsystem gate pending,"inventory plus instruction, link, safety, and provenance review",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,LICENSE,first-party-text,headless-firmware-runtime,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,README.md,documentation,headless-firmware-runtime,inventory-reviewed; final subsystem gate pending,"inventory plus instruction, link, safety, and provenance review",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,components/agent_core/CMakeLists.txt,documentation,headless-agent-core,inventory-reviewed; final subsystem gate pending,"inventory plus instruction, link, safety, and provenance review",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,components/agent_core/include/pm/agent_core.hpp,first-party-text,headless-agent-core,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,components/agent_core/include/pm/config_store.hpp,first-party-text,headless-agent-core,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,components/agent_core/include/pm/storage_format.hpp,first-party-text,headless-agent-core,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,components/agent_core/src/agent_core.cpp,first-party-text,headless-agent-core,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,components/agent_core/src/config_store.cpp,first-party-text,headless-agent-core,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,components/agent_core/src/reset_machine.cpp,first-party-text,headless-agent-core,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,components/agent_core/src/storage_format.cpp,first-party-text,headless-agent-core,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,components/platform_idf/CMakeLists.txt,documentation,headless-platform-runtime,inventory-reviewed; final subsystem gate pending,"inventory plus instruction, link, safety, and provenance review",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,components/platform_idf/include/pm_agent_transport.hpp,first-party-text,headless-platform-runtime,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
sensor,components/platform_idf/include/pm_idf_runtime.hpp,first-party-text,headless-platform-runtime,inventory-reviewed; final subsystem gate pending,"inventory plus static analysis, compile/lint, and subsystem regression gates",No file-specific defect identified during subsystem audit.,None beyond applicable subsystem gates.
